sample_id,energy_mev,voxels,criterion,interp_fraction,max_gamma,rung,backend,device,dtype,path,pass_rate_pct,seconds_best,seconds_mean,repeats
f66617bb-c240-4004-b316-ed986e759e9d,99.09188866615295,144000,1%/1mm/10%,10,2.0,1,pymedphys,cpu,,tensor,98.21997874601487,0.19288082304410636,0.20455152673336366,3
f6bab911-32d5-4edc-974e-b9c25e415588,91.70978635549545,144000,1%/1mm/10%,10,2.0,1,pymedphys,cpu,,tensor,97.74220032840722,0.18875991203822196,0.19682591466698796,3
ffe59e68-ac3e-47f4-a592-8ed831d25460,98.0342847108841,144000,1%/1mm/10%,10,2.0,1,pymedphys,cpu,,tensor,85.53573753417524,2.5510985490400344,2.6260500779608265,3
080281e0-850c-4030-a1eb-da148c77a9cf,156.6183578968048,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,99.50508174988953,0.08954363502562046,0.0964884323378404,3
13b54e4f-f8f8-4b93-84c5-61ac5a170582,177.97147750854492,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,96.59897476340694,0.09697246097493917,0.0984763849992305,3
15e69e83-9763-4e3d-b98f-0112f9d8a0ff,135.43013453483582,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,93.2438059546117,0.10455528309103101,0.11510219568541895,3
2863720e-f0d2-4679-a463-e8942091b113,161.7336881160736,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,97.72016092981673,0.06815092801116407,0.07536915666423738,3
2a0b77ce-1f12-4a2b-8712-ddb79a9e5746,142.26308584213257,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,92.38292486480267,0.10838859202340245,0.11583125203227003,3
31b5555a-ff42-4060-8504-97805fe9dbca,120.86735486984253,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,96.7074682367524,0.09865983796771616,0.09937177466539045,3
38cf13ac-fc55-4e7a-82a9-76d9e278380e,137.6460564136505,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,96.11650485436894,0.0959986699745059,0.0977224843033279,3
3de01567-4d63-4d60-be0f-717162ef3a2e,160.04783034324646,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,95.7158836689038,0.0926059759221971,0.0930983256160592,3
4ee9e379-9cfe-42bd-9e27-7bb3325fdaf5,166.2262988090515,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,97.37783075089392,0.09010410506743938,0.09285726266292234,3
510113c3-76bd-4bc9-9089-71e2c1bb2036,79.81263816356659,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,98.34827748938179,0.08953435102012008,0.09141153504606336,3
6893e011-a87f-45fe-ae10-516bc74a5257,146.84538960456848,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,96.55383672844233,0.09096415992826223,0.091688769015794,3
695cf12e-95f8-4d8a-afdd-02ea04ada6e2,142.38298654556274,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,85.13889994428082,0.2172389409970492,0.21883640702192983,3
72fd486f-084e-4000-8d19-355604cf687f,158.20101022720337,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,98.08398689566167,0.09090963797643781,0.09142878996984412,3
74af10f2-83d9-4fbd-b848-5ac41694f3fd,173.58777046203613,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,97.32851260419805,0.09094941394869238,0.09277633596987774,3
7a78633c-2ba5-4fee-b606-628fa3f3fa30,80.71996614336967,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,97.11236660389203,0.08935698098503053,0.09115324231485526,3
836e6824-cf0d-4dff-8cbc-a17f7f47ae2a,99.21854853630066,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,98.93139559734986,0.08928957604803145,0.09031222333821158,3
883a1941-a022-4bd0-aa7e-bc053cb60856,153.4105908870697,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,90.6818448538904,0.12113528198096901,0.12205757270567119,3
9247005d-f858-45db-874d-bdb91ec05f6e,116.248260140419,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,90.45352042094713,0.09771130897570401,0.09898975631222129,3
acad417b-c3e8-464b-9cf2-f9d9b831095b,144.26342368125916,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,84.11927877947295,0.1848132360028103,0.18850484331293652,3
ae66f60e-ad24-4a8c-b34d-ab554da98962,148.0334234237671,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,81.93936933279198,0.28214611706789583,0.29064615233801305,3
bb89c4a7-8088-46df-bc8f-e5e97bdb002b,153.72092843055725,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,72.02804746494067,0.27413056301884353,0.27740886667743325,3
bca0a1d8-902b-43e3-9330-00667f14172f,118.96189868450165,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,96.3992707383774,0.05906630598474294,0.06700261263176799,3
bce1cef6-54fc-43b5-9380-4dfecc596a02,145.6991982460022,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,97.98264868819902,0.06070689589250833,0.06335565261542797,3
bd667134-6718-48ea-ad29-8f00b2463949,116.248260140419,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,91.41574220813523,0.06318354303948581,0.06624553969595581,3
c2c6b732-5882-4091-a6df-6ffffc7ea5a5,93.33474904298782,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,87.97016601170904,0.16123721201438457,0.1650171393606191,3
e040513b-d5bd-4c76-8b52-151dc0e23362,113.97911131381989,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,84.68061051441492,0.1883770190179348,0.19146396902700266,3
e880a943-c2d7-456b-8701-0f5b0cec81e5,120.99025964736938,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,87.25215910473179,0.12890869507100433,0.13388003571890295,3
f56ab9b1-d9a1-4f5f-9a63-a39f37a25eea,92.88086861371994,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,91.54200230149597,0.060804900946095586,0.06370879500173032,3
f5a98603-643e-4eb5-b1b2-82506d507d92,127.92829990386963,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,92.2438822065533,0.06722985196392983,0.07374230694646637,3
f66617bb-c240-4004-b316-ed986e759e9d,99.09188866615295,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,98.21997874601487,0.056334104971028864,0.059804913316232465,3
f6bab911-32d5-4edc-974e-b9c25e415588,91.70978635549545,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,97.74220032840722,0.0563356940401718,0.06208061135839671,3
ffe59e68-ac3e-47f4-a592-8ed831d25460,98.0342847108841,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,array,85.53573753417524,0.1376940238988027,0.14053102031660578,3
080281e0-850c-4030-a1eb-da148c77a9cf,156.6183578968048,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,99.50508174988953,0.05715734697878361,0.06088687196218719,3
13b54e4f-f8f8-4b93-84c5-61ac5a170582,177.97147750854492,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,96.59897476340694,0.06278742093127221,0.06382145294143508,3
15e69e83-9763-4e3d-b98f-0112f9d8a0ff,135.43013453483582,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,93.2438059546117,0.09268244705162942,0.09485840005800128,3
2863720e-f0d2-4679-a463-e8942091b113,161.7336881160736,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,97.72016092981673,0.07250071899034083,0.08113215700723231,3
2a0b77ce-1f12-4a2b-8712-ddb79a9e5746,142.26308584213257,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,92.38292486480267,0.09208303992636502,0.0958393970116352,3
31b5555a-ff42-4060-8504-97805fe9dbca,120.86735486984253,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,96.7074682367524,0.06859750405419618,0.07411422937487562,3
38cf13ac-fc55-4e7a-82a9-76d9e278380e,137.6460564136505,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,96.11650485436894,0.07048636698164046,0.07512189032665144,3
3de01567-4d63-4d60-be0f-717162ef3a2e,160.04783034324646,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,95.7158836689038,0.06722031300887465,0.07193724465711664,3
4ee9e379-9cfe-42bd-9e27-7bb3325fdaf5,166.2262988090515,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,97.37783075089392,0.05566627497319132,0.05592970332751671,3
510113c3-76bd-4bc9-9089-71e2c1bb2036,79.81263816356659,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,98.34827748938179,0.0553376100724563,0.05961284972727299,3
6893e011-a87f-45fe-ae10-516bc74a5257,146.84538960456848,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,96.55383672844233,0.08495100995060056,0.0869467263109982,3
695cf12e-95f8-4d8a-afdd-02ea04ada6e2,142.38298654556274,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,85.13889994428082,0.19939999107737094,0.20750783733092248,3
72fd486f-084e-4000-8d19-355604cf687f,158.20101022720337,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,98.08398689566167,0.09088729706127197,0.0915619166335091,3
74af10f2-83d9-4fbd-b848-5ac41694f3fd,173.58777046203613,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,97.32851260419805,0.08901549805887043,0.08975139469839633,3
7a78633c-2ba5-4fee-b606-628fa3f3fa30,80.71996614336967,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,97.11236660389203,0.08750817796681076,0.08808947436045855,3
836e6824-cf0d-4dff-8cbc-a17f7f47ae2a,99.21854853630066,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,98.93139559734986,0.08798549196217209,0.08875919862960775,3
883a1941-a022-4bd0-aa7e-bc053cb60856,153.4105908870697,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,90.6818448538904,0.12040897295810282,0.12106567027512938,3
9247005d-f858-45db-874d-bdb91ec05f6e,116.248260140419,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,90.45352042094713,0.0958564430475235,0.09634324496922393,3
acad417b-c3e8-464b-9cf2-f9d9b831095b,144.26342368125916,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,84.11927877947295,0.1810593040427193,0.19089674666368714,3
ae66f60e-ad24-4a8c-b34d-ab554da98962,148.0334234237671,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,81.93936933279198,0.28388413100037724,0.29753948499759036,3
bb89c4a7-8088-46df-bc8f-e5e97bdb002b,153.72092843055725,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,72.02804746494067,0.2938105530338362,0.29560952668543905,3
bca0a1d8-902b-43e3-9330-00667f14172f,118.96189868450165,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,96.3992707383774,0.08979230595286936,0.09031710265359531,3
bce1cef6-54fc-43b5-9380-4dfecc596a02,145.6991982460022,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,97.98264868819902,0.09019464196171612,0.09056056065795322,3
bd667134-6718-48ea-ad29-8f00b2463949,116.248260140419,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,91.41574220813523,0.08935319201555103,0.08992614030527572,3
c2c6b732-5882-4091-a6df-6ffffc7ea5a5,93.33474904298782,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,87.97016601170904,0.1818042539525777,0.18286135067076734,3
e040513b-d5bd-4c76-8b52-151dc0e23362,113.97911131381989,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,84.68061051441492,0.2110954080708325,0.2122886893339455,3
e880a943-c2d7-456b-8701-0f5b0cec81e5,120.99025964736938,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,87.25215910473179,0.14989204506855458,0.1511020006534333,3
f56ab9b1-d9a1-4f5f-9a63-a39f37a25eea,92.88086861371994,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,91.54200230149597,0.08909929206129164,0.08954144335196663,3
f5a98603-643e-4eb5-b1b2-82506d507d92,127.92829990386963,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,92.2438822065533,0.0939167879987508,0.09435812135537465,3
f66617bb-c240-4004-b316-ed986e759e9d,99.09188866615295,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,98.21997874601487,0.08878603798802942,0.08979391566632937,3
f6bab911-32d5-4edc-974e-b9c25e415588,91.70978635549545,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,97.74220032840722,0.057582707959227264,0.06798731132100026,3
ffe59e68-ac3e-47f4-a592-8ed831d25460,98.0342847108841,144000,1%/1mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,85.53573753417524,0.14821249700617045,0.15566546264259765,3
080281e0-850c-4030-a1eb-da148c77a9cf,156.6183578968048,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,99.50508174988953,0.09378227998968214,0.09389654900102566,3
13b54e4f-f8f8-4b93-84c5-61ac5a170582,177.97147750854492,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,96.59897476340694,0.09367605403531343,0.09410402900539339,3
15e69e83-9763-4e3d-b98f-0112f9d8a0ff,135.43013453483582,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,93.26462627524464,0.08183050795923918,0.08983007395484795,3
2863720e-f0d2-4679-a463-e8942091b113,161.7336881160736,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,97.72016092981673,0.07279754604678601,0.0797337656840682,3
2a0b77ce-1f12-4a2b-8712-ddb79a9e5746,142.26308584213257,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,92.39443102059602,0.10114124498795718,0.10127831362963964,3
31b5555a-ff42-4060-8504-97805fe9dbca,120.86735486984253,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,96.72296250387356,0.09423304593656212,0.09537808228439341,3
38cf13ac-fc55-4e7a-82a9-76d9e278380e,137.6460564136505,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,96.14851168249227,0.09379507205449045,0.09402527338049065,3
3de01567-4d63-4d60-be0f-717162ef3a2e,160.04783034324646,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,95.72706935123043,0.09281418099999428,0.09441085532307625,3
4ee9e379-9cfe-42bd-9e27-7bb3325fdaf5,166.2262988090515,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,97.41188489698621,0.0933677590219304,0.09430702496320009,3
510113c3-76bd-4bc9-9089-71e2c1bb2036,79.81263816356659,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,98.39546956111374,0.09236166393384337,0.09303603631754716,3
6893e011-a87f-45fe-ae10-516bc74a5257,146.84538960456848,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,96.58446929085618,0.09144847397692502,0.09222457569558173,3
695cf12e-95f8-4d8a-afdd-02ea04ada6e2,142.38298654556274,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,85.16277959086206,0.16765601094812155,0.16890728733657548,3
72fd486f-084e-4000-8d19-355604cf687f,158.20101022720337,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,98.08398689566167,0.09199191094376147,0.0938569506785522,3
74af10f2-83d9-4fbd-b848-5ac41694f3fd,173.58777046203613,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,97.32851260419805,0.09132214193232358,0.09241360196998964,3
7a78633c-2ba5-4fee-b606-628fa3f3fa30,80.71996614336967,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,97.11236660389203,0.09218954003881663,0.09321103900826226,3
836e6824-cf0d-4dff-8cbc-a17f7f47ae2a,99.21854853630066,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,98.93139559734986,0.09130418498534709,0.09236842801328748,3
883a1941-a022-4bd0-aa7e-bc053cb60856,153.4105908870697,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,90.6935805656613,0.10261509194970131,0.10306839132681489,3
9247005d-f858-45db-874d-bdb91ec05f6e,116.248260140419,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,90.47857679779504,0.09215956402476877,0.09322523868953188,3
acad417b-c3e8-464b-9cf2-f9d9b831095b,144.26342368125916,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,84.14899940558747,0.14682111598085612,0.1472456440096721,3
ae66f60e-ad24-4a8c-b34d-ab554da98962,148.0334234237671,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,81.9529029638652,0.22250676807016134,0.2269149209993581,3
bb89c4a7-8088-46df-bc8f-e5e97bdb002b,153.72092843055725,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,72.04962243797195,0.22474821005016565,0.22578463004902005,3
bca0a1d8-902b-43e3-9330-00667f14172f,118.96189868450165,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,96.3992707383774,0.091381118982099,0.0929449429968372,3
bce1cef6-54fc-43b5-9380-4dfecc596a02,145.6991982460022,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,97.98264868819902,0.09061140206176788,0.092264136687542,3
bd667134-6718-48ea-ad29-8f00b2463949,116.248260140419,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,91.44215530903328,0.09270044101867825,0.09353849132700513,3
c2c6b732-5882-4091-a6df-6ffffc7ea5a5,93.33474904298782,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,87.98620579036009,0.14637796801980585,0.14839118365974477,3
e040513b-d5bd-4c76-8b52-151dc0e23362,113.97911131381989,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,84.68868610191392,0.16407360194716603,0.16540838401609412,3
e880a943-c2d7-456b-8701-0f5b0cec81e5,120.99025964736938,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,87.27648704537161,0.12533126398921013,0.12637172798470905,3
f56ab9b1-d9a1-4f5f-9a63-a39f37a25eea,92.88086861371994,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,91.54200230149597,0.09132854698691517,0.09194171568378806,3
f5a98603-643e-4eb5-b1b2-82506d507d92,127.92829990386963,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,92.2438822065533,0.0933383610099554,0.09424783498980105,3
f66617bb-c240-4004-b316-ed986e759e9d,99.09188866615295,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,98.21997874601487,0.0884732500417158,0.08956248169609655,3
f6bab911-32d5-4edc-974e-b9c25e415588,91.70978635549545,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,97.74220032840722,0.057870589080266654,0.0591501493860657,3
ffe59e68-ac3e-47f4-a592-8ed831d25460,98.0342847108841,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,array,85.53573753417524,0.11811849707737565,0.1234503813708822,3
080281e0-850c-4030-a1eb-da148c77a9cf,156.6183578968048,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,99.50508174988953,0.08842967601958662,0.09002006166459371,3
13b54e4f-f8f8-4b93-84c5-61ac5a170582,177.97147750854492,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,96.59897476340694,0.08977734693326056,0.09007653667746733,3
15e69e83-9763-4e3d-b98f-0112f9d8a0ff,135.43013453483582,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,93.26462627524464,0.09676106495317072,0.09824327100068331,3
2863720e-f0d2-4679-a463-e8942091b113,161.7336881160736,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,97.72016092981673,0.09127657592762262,0.09223945997655392,3
2a0b77ce-1f12-4a2b-8712-ddb79a9e5746,142.26308584213257,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,92.39443102059602,0.09789676801301539,0.09816015736820798,3
31b5555a-ff42-4060-8504-97805fe9dbca,120.86735486984253,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,96.72296250387356,0.09076678298879415,0.09145933967859794,3
38cf13ac-fc55-4e7a-82a9-76d9e278380e,137.6460564136505,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,96.14851168249227,0.09014397393912077,0.09113007000026603,3
3de01567-4d63-4d60-be0f-717162ef3a2e,160.04783034324646,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,95.72706935123043,0.058988775010220706,0.07284613834538807,3
4ee9e379-9cfe-42bd-9e27-7bb3325fdaf5,166.2262988090515,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,97.41188489698621,0.05795169807970524,0.05795501498505473,3
510113c3-76bd-4bc9-9089-71e2c1bb2036,79.81263816356659,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,98.39546956111374,0.05741426709573716,0.06640114503291746,3
6893e011-a87f-45fe-ae10-516bc74a5257,146.84538960456848,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,96.58446929085618,0.0584215089911595,0.06676777902369697,3
695cf12e-95f8-4d8a-afdd-02ea04ada6e2,142.38298654556274,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,85.16277959086206,0.14362372795585543,0.14562217600177974,3
72fd486f-084e-4000-8d19-355604cf687f,158.20101022720337,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,98.08398689566167,0.05837891704868525,0.06678852532058954,3
74af10f2-83d9-4fbd-b848-5ac41694f3fd,173.58777046203613,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,97.32851260419805,0.05770697200205177,0.05979714899634322,3
7a78633c-2ba5-4fee-b606-628fa3f3fa30,80.71996614336967,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,97.11236660389203,0.0569243140053004,0.060529509326443076,3
836e6824-cf0d-4dff-8cbc-a17f7f47ae2a,99.21854853630066,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,98.93139559734986,0.05723937996663153,0.06094621498292933,3
883a1941-a022-4bd0-aa7e-bc053cb60856,153.4105908870697,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,90.6935805656613,0.07757341302931309,0.08292696198138098,3
9247005d-f858-45db-874d-bdb91ec05f6e,116.248260140419,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,90.47857679779504,0.060547236003912985,0.06437608234894772,3
acad417b-c3e8-464b-9cf2-f9d9b831095b,144.26342368125916,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,84.14899940558747,0.12467989593278617,0.12579484295565635,3
ae66f60e-ad24-4a8c-b34d-ab554da98962,148.0334234237671,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,81.9529029638652,0.22054417501203716,0.2218839576623092,3
bb89c4a7-8088-46df-bc8f-e5e97bdb002b,153.72092843055725,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,72.04962243797195,0.2224479370051995,0.22356904802533487,3
bca0a1d8-902b-43e3-9330-00667f14172f,118.96189868450165,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,96.3992707383774,0.0898083409992978,0.09108687801441799,3
bce1cef6-54fc-43b5-9380-4dfecc596a02,145.6991982460022,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,97.98264868819902,0.08924986398778856,0.09062456568547834,3
bd667134-6718-48ea-ad29-8f00b2463949,116.248260140419,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,91.44215530903328,0.08903506805654615,0.09041573468130082,3
c2c6b732-5882-4091-a6df-6ffffc7ea5a5,93.33474904298782,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,87.98620579036009,0.1441820509498939,0.14573354898796728,3
e040513b-d5bd-4c76-8b52-151dc0e23362,113.97911131381989,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,84.68868610191392,0.16320309089496732,0.16455638563881317,3
e880a943-c2d7-456b-8701-0f5b0cec81e5,120.99025964736938,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,87.27648704537161,0.12261525704525411,0.1229317766847089,3
f56ab9b1-d9a1-4f5f-9a63-a39f37a25eea,92.88086861371994,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,91.54200230149597,0.08944480307400227,0.08974893200987329,3
f5a98603-643e-4eb5-b1b2-82506d507d92,127.92829990386963,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,92.2438822065533,0.09101335296873003,0.0925121473070855,3
f66617bb-c240-4004-b316-ed986e759e9d,99.09188866615295,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,98.21997874601487,0.08867317391559482,0.09040892698491614,3
f6bab911-32d5-4edc-974e-b9c25e415588,91.70978635549545,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,97.74220032840722,0.08925149706192315,0.0899586023685212,3
ffe59e68-ac3e-47f4-a592-8ed831d25460,98.0342847108841,144000,1%/1mm/10%,10,2.0,4,torch,cuda:1,float32,tensor,85.53573753417524,0.12760787294246256,0.12857519602403045,3
080281e0-850c-4030-a1eb-da148c77a9cf,156.6183578968048,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,99.92045956694653,0.15546993701718748,0.16996495134662837,3
13b54e4f-f8f8-4b93-84c5-61ac5a170582,177.97147750854492,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,99.10291798107255,0.31093904795125127,0.3141105843242258,3
15e69e83-9763-4e3d-b98f-0112f9d8a0ff,135.43013453483582,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,97.08515511138872,0.6213077829452232,0.6511494253063574,3
2863720e-f0d2-4679-a463-e8942091b113,161.7336881160736,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,99.07912382655341,0.23193709691986442,0.26426035293843597,3
2a0b77ce-1f12-4a2b-8712-ddb79a9e5746,142.26308584213257,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,97.33057185594292,0.42598869104404,0.4565023136868452,3
31b5555a-ff42-4060-8504-97805fe9dbca,120.86735486984253,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,99.7753331267431,0.23621495300903916,0.24274684698320925,3
38cf13ac-fc55-4e7a-82a9-76d9e278380e,137.6460564136505,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,99.48789075002668,0.22436767793260515,0.2485868709627539,3
3de01567-4d63-4d60-be0f-717162ef3a2e,160.04783034324646,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,98.61297539149888,0.2608476340537891,0.2909967766997094,3
4ee9e379-9cfe-42bd-9e27-7bb3325fdaf5,166.2262988090515,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,99.43810658947727,0.132684446987696,0.13739411629891643,3
510113c3-76bd-4bc9-9089-71e2c1bb2036,79.81263816356659,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,99.76403964134025,0.08539415802806616,0.08721157667847972,3
